"Year","State","Unemployment","TaxRate","SampleSize","Gender","Age","Race","Education","SmokeRate","LowConf","HighConf"
2017,"VT",0.0297021979799847,48.6,6218,"Overall","All Ages","All Races","All Grades",15.8,14.5,17.1
2017,"VT",0.0297021979799847,48.6,NA,"Overall","All Ages","African American","All Grades",NA,NA,NA
2017,"VT",0.0297021979799847,48.6,51,"Overall","All Ages","Hispanic","All Grades",14.7,1.1,28.3
2017,"VT",0.0297021979799847,48.6,5744,"Overall","All Ages","White","All Grades",15.5,14.1,16.9
2017,"VT",0.0297021979799847,48.6,224,"Overall","Age 25 and Older","All Races","< 12th Grade",29.2,21.1,37.3
2017,"VT",0.0297021979799847,48.6,2185,"Overall","65 Years and Older","All Races","All Grades",8.1,6.6,9.6
2017,"VT",0.0297021979799847,48.6,4230,"Overall","Age 20 and Older","All Races","> 12th Grade",10.5,9.2,11.8
2017,"VT",0.0297021979799847,48.6,286,"Overall","18 to 24 Years","All Races","All Grades",12.9,8.4,17.4
2017,"VT",0.0297021979799847,48.6,789,"Female","18 to 44 Years","All Races","All Grades",18.8,15.3,22.3
2017,"VT",0.0297021979799847,48.6,1662,"Overall","Age 20 and Older","All Races","12th Grade",24.4,21.6,27.2
2017,"VT",0.0297021979799847,48.6,1207,"Overall","25 to 44 Years","All Races","All Grades",23.9,20.7,27.1
2017,"VT",0.0297021979799847,48.6,1601,"Overall","Age 25 and Older","All Races","12th Grade",24.5,21.6,27.4
2017,"VT",0.0297021979799847,48.6,2540,"Overall","45 to 64 Years","All Races","All Grades",15.6,13.7,17.5
2017,"WA",0.0471206032745131,49.3,5837,"Male","All Ages","All Races","All Grades",14.8,13.6,16
2017,"WA",0.0471206032745131,49.3,6931,"Female","All Ages","All Races","All Grades",12.2,11.1,13.3
2017,"WA",0.0471206032745131,49.3,12787,"Overall","All Ages","All Races","All Grades",13.5,12.7,14.3
2017,"WA",0.0471206032745131,49.3,10322,"Overall","All Ages","White","All Grades",14,13.1,14.9
2017,"WA",0.0471206032745131,49.3,873,"Overall","All Ages","Hispanic","All Grades",11.2,8.7,13.7
2017,"WA",0.0471206032745131,49.3,8820,"Overall","Age 25 and Older","All Races","> 12th Grade",10.4,9.5,11.3
2017,"WA",0.0471206032745131,49.3,2529,"Overall","Age 25 and Older","All Races","12th Grade",19.9,17.9,21.9
2017,"WA",0.0471206032745131,49.3,4503,"Overall","65 Years and Older","All Races","All Grades",6.7,5.7,7.7
2017,"WA",0.0471206032745131,49.3,735,"Overall","18 to 24 Years","All Races","All Grades",9.9,7.3,12.5
2017,"WA",0.0471206032745131,49.3,4578,"Overall","45 to 64 Years","All Races","All Grades",15.1,13.7,16.5
2017,"WA",0.0471206032745131,49.3,2971,"Overall","25 to 44 Years","All Races","All Grades",17.1,15.5,18.7
2017,"WA",0.0471206032745131,49.3,468,"Overall","All Ages","Asian/Pacific Islander","All Grades",7.1,4.1,10.1
2017,"WA",0.0471206032745131,49.3,687,"Overall","Age 20 and Older","All Races","< 12th Grade",26.1,21.9,30.3
2017,"WA",0.0471206032745131,49.3,1868,"Female","18 to 44 Years","All Races","All Grades",13.3,11.4,15.2
2017,"WA",0.0471206032745131,49.3,225,"Overall","All Ages","African American","All Grades",16.5,11.2,21.8
2017,"WA",0.0471206032745131,49.3,654,"Overall","Age 25 and Older","All Races","< 12th Grade",24.9,20.6,29.2
2017,"WA",0.0471206032745131,49.3,9187,"Overall","Age 20 and Older","All Races","> 12th Grade",10,9.2,10.8
2017,"WA",0.0471206032745131,49.3,174,"Overall","All Ages","American Indian/Alaska Native","All Grades",25.2,17.2,33.2
2017,"WA",0.0471206032745131,49.3,2677,"Overall","Age 20 and Older","All Races","12th Grade",19.5,17.5,21.5
2017,"WI",0.0327842334063174,46.8,240,"Overall","Age 20 and Older","All Races","< 12th Grade",30.3,22.7,37.9
2017,"WI",0.0327842334063174,46.8,1837,"Overall","65 Years and Older","All Races","All Grades",8,6.3,9.7
2017,"WI",0.0327842334063174,46.8,2512,"Male","All Ages","All Races","All Grades",17.1,15.1,19.1
2017,"WI",0.0327842334063174,46.8,340,"Overall","18 to 24 Years","All Races","All Grades",12.6,8.3,16.9
2017,"WI",0.0327842334063174,46.8,131,"Overall","All Ages","American Indian/Alaska Native","All Grades",43.4,25.3,61.5
2017,"WI",0.0327842334063174,46.8,774,"Female","18 to 44 Years","All Races","All Grades",16.3,13,19.6
2017,"WI",0.0327842334063174,46.8,3629,"Overall","Age 20 and Older","All Races","> 12th Grade",11,9.6,12.4
2017,"WI",0.0327842334063174,46.8,3452,"Overall","Age 25 and Older","All Races","> 12th Grade",11.3,9.9,12.7
2017,"WI",0.0327842334063174,46.8,237,"Overall","Age 25 and Older","All Races","< 12th Grade",30,22.4,37.6
2017,"WI",0.0327842334063174,46.8,1565,"Overall","Age 20 and Older","All Races","12th Grade",23.5,20.6,26.4
2017,"WI",0.0327842334063174,46.8,5538,"Overall","All Ages","All Races","All Grades",16,14.6,17.4
2017,"WI",0.0327842334063174,46.8,212,"Overall","All Ages","African American","All Grades",16.8,9.1,24.5
2017,"WI",0.0327842334063174,46.8,4801,"Overall","All Ages","White","All Grades",16.1,14.7,17.5
2017,"WI",0.0327842334063174,46.8,2123,"Overall","45 to 64 Years","All Races","All Grades",18.7,16.4,21
2017,"WI",0.0327842334063174,46.8,1491,"Overall","Age 25 and Older","All Races","12th Grade",22.9,20,25.8
2017,"WI",0.0327842334063174,46.8,3026,"Female","All Ages","All Races","All Grades",15,13.2,16.8
2017,"WI",0.0327842334063174,46.8,68,"Overall","All Ages","Asian/Pacific Islander","All Grades",5.9,0.1,11.7
2017,"WI",0.0327842334063174,46.8,162,"Overall","All Ages","Hispanic","All Grades",11.6,5.4,17.8
2017,"WI",0.0327842334063174,46.8,1238,"Overall","25 to 44 Years","All Races","All Grades",20,17.2,22.8
2017,"WV",0.0519669262896489,37.6,698,"Female","18 to 44 Years","All Races","All Grades",36.6,32.4,40.8
2017,"WV",0.0519669262896489,37.6,1886,"Overall","65 Years and Older","All Races","All Grades",11.2,9.6,12.8
2017,"WV",0.0519669262896489,37.6,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2017,"WV",0.0519669262896489,37.6,5019,"Overall","All Ages","White","All Grades",25.6,24,27.2
2017,"WV",0.0519669262896489,37.6,NA,"Overall","All Ages","American Indian/Alaska Native","All Grades",NA,NA,NA
2017,"WV",0.0519669262896489,37.6,118,"Overall","All Ages","African American","All Grades",39.8,28.1,51.5
2017,"WV",0.0519669262896489,37.6,2204,"Overall","45 to 64 Years","All Races","All Grades",27.2,25,29.4
2017,"WV",0.0519669262896489,37.6,2766,"Overall","Age 25 and Older","All Races","> 12th Grade",19.1,17.2,21
2017,"WV",0.0519669262896489,37.6,210,"Overall","18 to 24 Years","All Races","All Grades",28.6,21.9,35.3
2017,"WV",0.0519669262896489,37.6,3060,"Female","All Ages","All Races","All Grades",26.9,24.8,29
2017,"WV",0.0519669262896489,37.6,2313,"Male","All Ages","All Races","All Grades",25.1,22.8,27.4
2017,"WV",0.0519669262896489,37.6,5373,"Overall","All Ages","All Races","All Grades",26,24.5,27.5
2017,"WV",0.0519669262896489,37.6,2855,"Overall","Age 20 and Older","All Races","> 12th Grade",19.3,17.4,21.2
2017,"WV",0.0519669262896489,37.6,1815,"Overall","Age 25 and Older","All Races","12th Grade",28,25.5,30.5
2017,"WV",0.0519669262896489,37.6,1872,"Overall","Age 20 and Older","All Races","12th Grade",29.2,26.6,31.8
2017,"WV",0.0519669262896489,37.6,574,"Overall","Age 25 and Older","All Races","< 12th Grade",40.3,35.5,45.1
2017,"WV",0.0519669262896489,37.6,NA,"Overall","All Ages","Hispanic","All Grades",NA,NA,NA
2017,"WV",0.0519669262896489,37.6,585,"Overall","Age 20 and Older","All Races","< 12th Grade",42.3,37.3,47.3
2017,"WV",0.0519669262896489,37.6,1073,"Overall","25 to 44 Years","All Races","All Grades",35.8,32.5,39.1
2017,"WY",0.0417650994797285,30.2,3877,"Overall","All Ages","White","All Grades",18.2,16.6,19.8
2017,"WY",0.0417650994797285,30.2,2883,"Overall","Age 20 and Older","All Races","> 12th Grade",13.4,11.7,15.1
2017,"WY",0.0417650994797285,30.2,4363,"Overall","All Ages","All Races","All Grades",18.7,17.1,20.3
2017,"WY",0.0417650994797285,30.2,2348,"Female","All Ages","All Races","All Grades",18.4,16.2,20.6
2017,"WY",0.0417650994797285,30.2,524,"Female","18 to 44 Years","All Races","All Grades",21.8,17.8,25.8
2017,"WY",0.0417650994797285,30.2,212,"Overall","18 to 24 Years","All Races","All Grades",21.1,15.2,27
2017,"WY",0.0417650994797285,30.2,1217,"Overall","Age 20 and Older","All Races","12th Grade",27.4,24.2,30.6
2017,"WY",0.0417650994797285,30.2,2015,"Male","All Ages","All Races","All Grades",19,16.7,21.3
2017,"WY",0.0417650994797285,30.2,54,"Overall","All Ages","American Indian/Alaska Native","All Grades",23.6,10.1,37.1
2017,"WY",0.0417650994797285,30.2,2810,"Overall","Age 25 and Older","All Races","> 12th Grade",13.3,11.6,15
2017,"WY",0.0417650994797285,30.2,179,"Overall","Age 25 and Older","All Races","< 12th Grade",32.8,24.5,41.1
2017,"WY",0.0417650994797285,30.2,1664,"Overall","45 to 64 Years","All Races","All Grades",17.8,15.6,20
2017,"WY",0.0417650994797285,30.2,887,"Overall","25 to 44 Years","All Races","All Grades",23.9,20.7,27.1
2017,"WY",0.0417650994797285,30.2,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2017,"WY",0.0417650994797285,30.2,184,"Overall","Age 20 and Older","All Races","< 12th Grade",32.8,24.5,41.1
2017,"WY",0.0417650994797285,30.2,1600,"Overall","65 Years and Older","All Races","All Grades",10.1,8.2,12
2017,"WY",0.0417650994797285,30.2,240,"Overall","All Ages","Hispanic","All Grades",20.8,14.7,26.9
2017,"WY",0.0417650994797285,30.2,NA,"Overall","All Ages","African American","All Grades",NA,NA,NA
2017,"WY",0.0417650994797285,30.2,1155,"Overall","Age 25 and Older","All Races","12th Grade",26.2,23,29.4
2018,"AK",0.0658753775715495,32.1,732,"Overall","Age 20 and Older","All Races","12th Grade",30.5,25.9,35.1
2018,"AK",0.0658753775715495,32.1,83,"Overall","All Ages","Asian/Pacific Islander","All Grades",22.6,9.8,35.4
2018,"AK",0.0658753775715495,32.1,376,"Female","18 to 44 Years","All Races","All Grades",19.8,14.9,24.7
2018,"AK",0.0658753775715495,32.1,1347,"Female","All Ages","All Races","All Grades",17.3,14.4,20.2
2018,"AK",0.0658753775715495,32.1,NA,"Overall","All Ages","African American","All Grades",NA,NA,NA
2018,"AK",0.0658753775715495,32.1,151,"Overall","Age 25 and Older","All Races","< 12th Grade",37.8,26.8,48.8
2018,"AK",0.0658753775715495,32.1,1348,"Male","All Ages","All Races","All Grades",20.8,17.7,23.9
2018,"AK",0.0658753775715495,32.1,1747,"Overall","Age 20 and Older","All Races","> 12th Grade",12.1,9.7,14.5
2018,"AK",0.0658753775715495,32.1,168,"Overall","18 to 24 Years","All Races","All Grades",16.9,10.6,23.2
2018,"AK",0.0658753775715495,32.1,375,"Overall","All Ages","American Indian/Alaska Native","All Grades",38.6,31.7,45.5
2018,"AK",0.0658753775715495,32.1,1696,"Overall","Age 25 and Older","All Races","> 12th Grade",12.5,10,15
2018,"AK",0.0658753775715495,32.1,857,"Overall","65 Years and Older","All Races","All Grades",12.8,9.4,16.2
2018,"AK",0.0658753775715495,32.1,1940,"Overall","All Ages","White","All Grades",14.7,12.5,16.9
2018,"AK",0.0658753775715495,32.1,158,"Overall","Age 20 and Older","All Races","< 12th Grade",39.1,28.4,49.8
2018,"AK",0.0658753775715495,32.1,655,"Overall","25 to 44 Years","All Races","All Grades",22.1,18,26.2
2018,"AK",0.0658753775715495,32.1,1018,"Overall","45 to 64 Years","All Races","All Grades",19.4,16,22.8
2018,"AK",0.0658753775715495,32.1,2698,"Overall","All Ages","All Races","All Grades",19.1,16.9,21.3
2018,"AK",0.0658753775715495,32.1,91,"Overall","All Ages","Hispanic","All Grades",16,5.4,26.6
2018,"AK",0.0658753775715495,32.1,677,"Overall","Age 25 and Older","All Races","12th Grade",31.2,26.4,36
2018,"AL",0.0393356691061303,30.4,68,"Overall","All Ages","American Indian/Alaska Native","All Grades",50.2,32.9,67.5
2018,"AL",0.0393356691061303,30.4,919,"Female","18 to 44 Years","All Races","All Grades",19.2,16.2,22.2
2018,"AL",0.0393356691061303,30.4,3726,"Overall","Age 20 and Older","All Races","> 12th Grade",14.3,12.7,15.9
2018,"AL",0.0393356691061303,30.4,3731,"Female","All Ages","All Races","All Grades",17.3,15.6,19
2018,"AL",0.0393356691061303,30.4,1615,"Overall","All Ages","African American","All Grades",18.5,15.9,21.1
2018,"AL",0.0393356691061303,30.4,2615,"Male","All Ages","All Races","All Grades",21.3,19.2,23.4
2018,"AL",0.0393356691061303,30.4,1322,"Overall","25 to 44 Years","All Races","All Grades",24.9,22,27.8
2018,"AL",0.0393356691061303,30.4,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2018,"AL",0.0393356691061303,30.4,3603,"Overall","Age 25 and Older","All Races","> 12th Grade",14.8,13.2,16.4
2018,"AL",0.0393356691061303,30.4,645,"Overall","Age 25 and Older","All Races","< 12th Grade",32.3,27.6,37
2018,"AL",0.0393356691061303,30.4,1793,"Overall","Age 25 and Older","All Races","12th Grade",23.5,20.9,26.1
2018,"AL",0.0393356691061303,30.4,2398,"Overall","45 to 64 Years","All Races","All Grades",22.2,20.1,24.3
2018,"AL",0.0393356691061303,30.4,292,"Overall","18 to 24 Years","All Races","All Grades",13.2,8.8,17.6
2018,"AL",0.0393356691061303,30.4,4335,"Overall","All Ages","White","All Grades",19.2,17.6,20.8
2018,"AL",0.0393356691061303,30.4,6347,"Overall","All Ages","All Races","All Grades",19.2,17.9,20.5
2018,"AL",0.0393356691061303,30.4,2335,"Overall","65 Years and Older","All Races","All Grades",9.7,8.2,11.2
2018,"AL",0.0393356691061303,30.4,1873,"Overall","Age 20 and Older","All Races","12th Grade",23.1,20.5,25.7
2018,"AL",0.0393356691061303,30.4,80,"Overall","All Ages","Hispanic","All Grades",10.6,3.6,17.6
2018,"AL",0.0393356691061303,30.4,660,"Overall","Age 20 and Older","All Races","< 12th Grade",32.3,27.7,36.9
2018,"AR",0.0370241021444353,35.7,61,"Overall","All Ages","American Indian/Alaska Native","All Grades",41.6,22.3,60.9
2018,"AR",0.0370241021444353,35.7,2870,"Overall","Age 20 and Older","All Races","> 12th Grade",17.7,15.5,19.9
2018,"AR",0.0370241021444353,35.7,3271,"Female","All Ages","All Races","All Grades",21.7,19.5,23.9
2018,"AR",0.0370241021444353,35.7,1752,"Overall","Age 20 and Older","All Races","12th Grade",27,23.8,30.2
2018,"AR",0.0370241021444353,35.7,157,"Overall","18 to 24 Years","All Races","All Grades",16.4,9.8,23
2018,"AR",0.0370241021444353,35.7,3953,"Overall","All Ages","White","All Grades",23.1,21.1,25.1
2018,"AR",0.0370241021444353,35.7,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2018,"AR",0.0370241021444353,35.7,1711,"Overall","Age 25 and Older","All Races","12th Grade",27.9,24.7,31.1
2018,"AR",0.0370241021444353,35.7,98,"Overall","All Ages","Hispanic","All Grades",15.8,7.1,24.5
2018,"AR",0.0370241021444353,35.7,535,"Female","18 to 44 Years","All Races","All Grades",25,20.6,29.4
2018,"AR",0.0370241021444353,35.7,1659,"Overall","45 to 64 Years","All Races","All Grades",26.1,23.4,28.8
2018,"AR",0.0370241021444353,35.7,2587,"Overall","65 Years and Older","All Races","All Grades",10.1,8.5,11.7
2018,"AR",0.0370241021444353,35.7,774,"Overall","25 to 44 Years","All Races","All Grades",30.4,26.6,34.2
2018,"AR",0.0370241021444353,35.7,814,"Overall","All Ages","African American","All Grades",21,16.3,25.7
2018,"AR",0.0370241021444353,35.7,1902,"Male","All Ages","All Races","All Grades",23.9,21,26.8
2018,"AR",0.0370241021444353,35.7,501,"Overall","Age 20 and Older","All Races","< 12th Grade",35.5,29.3,41.7
2018,"AR",0.0370241021444353,35.7,2807,"Overall","Age 25 and Older","All Races","> 12th Grade",18.1,15.9,20.3
2018,"AR",0.0370241021444353,35.7,490,"Overall","Age 25 and Older","All Races","< 12th Grade",34.1,27.9,40.3
2018,"AR",0.0370241021444353,35.7,5177,"Overall","All Ages","All Races","All Grades",22.7,20.9,24.5
2018,"AZ",0.0483188061485721,40.9,519,"Overall","Age 25 and Older","All Races","< 12th Grade",22.1,16.7,27.5
2018,"AZ",0.0483188061485721,40.9,1048,"Female","18 to 44 Years","All Races","All Grades",13.3,10.4,16.2
2018,"AZ",0.0483188061485721,40.9,4229,"Female","All Ages","All Races","All Grades",12.6,10.9,14.3
2018,"AZ",0.0483188061485721,40.9,5082,"Overall","Age 25 and Older","All Races","> 12th Grade",11.1,9.7,12.5
2018,"AZ",0.0483188061485721,40.9,5364,"Overall","All Ages","White","All Grades",14.2,12.7,15.7
2018,"AZ",0.0483188061485721,40.9,530,"Overall","Age 20 and Older","All Races","< 12th Grade",22.3,16.8,27.8
2018,"AZ",0.0483188061485721,40.9,1850,"Overall","Age 20 and Older","All Races","12th Grade",19.9,16.9,22.9
2018,"AZ",0.0483188061485721,40.9,1738,"Overall","Age 25 and Older","All Races","12th Grade",20.5,17.3,23.7
2018,"AZ",0.0483188061485721,40.9,107,"Overall","All Ages","Asian/Pacific Islander","All Grades",15,5.2,24.8
2018,"AZ",0.0483188061485721,40.9,1097,"Overall","All Ages","Hispanic","All Grades",13.2,10.3,16.1
2018,"AZ",0.0483188061485721,40.9,157,"Overall","All Ages","African American","All Grades",12.3,6.4,18.2
2018,"AZ",0.0483188061485721,40.9,1576,"Overall","25 to 44 Years","All Races","All Grades",17.7,15,20.4
2018,"AZ",0.0483188061485721,40.9,401,"Overall","18 to 24 Years","All Races","All Grades",8.6,5,12.2
2018,"AZ",0.0483188061485721,40.9,3133,"Overall","65 Years and Older","All Races","All Grades",8.6,7.1,10.1
2018,"AZ",0.0483188061485721,40.9,2648,"Overall","45 to 64 Years","All Races","All Grades",16.3,14.1,18.5
2018,"AZ",0.0483188061485721,40.9,7758,"Overall","All Ages","All Races","All Grades",14,12.7,15.3
2018,"AZ",0.0483188061485721,40.9,5248,"Overall","Age 20 and Older","All Races","> 12th Grade",10.7,9.4,12
2018,"AZ",0.0483188061485721,40.9,3514,"Male","All Ages","All Races","All Grades",15.5,13.6,17.4
2018,"AZ",0.0483188061485721,40.9,613,"Overall","All Ages","American Indian/Alaska Native","All Grades",16.1,10.2,22
2018,"CA",0.0420352659306951,49.4,5691,"Male","All Ages","All Races","All Grades",14.8,13.5,16.1
2018,"CA",0.0420352659306951,49.4,1074,"Overall","18 to 24 Years","All Races","All Grades",9,7,11
2018,"CA",0.0420352659306951,49.4,2590,"Overall","65 Years and Older","All Races","All Grades",5.8,4.6,7
2018,"CA",0.0420352659306951,49.4,2139,"Female","18 to 44 Years","All Races","All Grades",7.8,6.4,9.2
2018,"CA",0.0420352659306951,49.4,7330,"Overall","Age 20 and Older","All Races","> 12th Grade",9.4,8.4,10.4
2018,"CA",0.0420352659306951,49.4,1704,"Overall","Age 25 and Older","All Races","12th Grade",16.2,14,18.4
2018,"CA",0.0420352659306951,49.4,3656,"Overall","25 to 44 Years","All Races","All Grades",13.9,12.4,15.4
2018,"CA",0.0420352659306951,49.4,3798,"Overall","45 to 64 Years","All Races","All Grades",12.4,11,13.8
2018,"CA",0.0420352659306951,49.4,3741,"Overall","All Ages","Hispanic","All Grades",11.3,10,12.6
2018,"CA",0.0420352659306951,49.4,924,"Overall","All Ages","Asian/Pacific Islander","All Grades",7.4,5.2,9.6
2018,"CA",0.0420352659306951,49.4,5426,"Female","All Ages","All Races","All Grades",7.8,6.9,8.7
2018,"CA",0.0420352659306951,49.4,6836,"Overall","Age 25 and Older","All Races","> 12th Grade",9.6,8.6,10.6
2018,"CA",0.0420352659306951,49.4,1483,"Overall","Age 25 and Older","All Races","< 12th Grade",13.5,11.4,15.6
2018,"CA",0.0420352659306951,49.4,1519,"Overall","Age 20 and Older","All Races","< 12th Grade",14,11.9,16.1
2018,"CA",0.0420352659306951,49.4,560,"Overall","All Ages","African American","All Grades",13.5,9.5,17.5
2018,"CA",0.0420352659306951,49.4,92,"Overall","All Ages","American Indian/Alaska Native","All Grades",23.6,12.1,35.1
2018,"CA",0.0420352659306951,49.4,5152,"Overall","All Ages","White","All Grades",11.7,10.5,12.9
2018,"CA",0.0420352659306951,49.4,1961,"Overall","Age 20 and Older","All Races","12th Grade",15.7,13.7,17.7
2018,"CA",0.0420352659306951,49.4,11118,"Overall","All Ages","All Races","All Grades",11.2,10.4,12
